date,annee,temp_max,temp_min,precipitation,humidite
2011-08-06,2011,31.5,23.8,0.0,66
2011-08-07,2011,31.2,21.0,0.5,72
2011-08-08,2011,30.8,24.1,1.7,71
2011-08-09,2011,31.2,22.3,0.0,74
2011-08-10,2011,31.5,23.6,0.3,74
2011-08-11,2011,31.1,23.8,0.5,70
2011-08-12,2011,32.3,24.0,0.0,60
2011-08-13,2011,31.7,23.3,0.0,63
2011-08-14,2011,29.0,22.2,3.9,79
2011-08-15,2011,29.5,21.7,0.0,75
2011-08-16,2011,31.2,21.4,0.7,72
2011-08-17,2011,30.8,21.6,6.3,76
2011-08-18,2011,31.1,23.0,0.5,69
2011-08-19,2011,30.2,23.0,3.0,74
2011-08-20,2011,30.7,22.8,0.6,72
2011-08-21,2011,31.2,21.4,0.0,73
2011-08-22,2011,30.2,21.1,2.3,78
2011-08-23,2011,27.6,22.3,5.8,85
2011-08-24,2011,29.0,22.7,0.3,80
2011-08-25,2011,31.2,22.2,0.2,71
2011-08-26,2011,30.9,23.3,4.4,73
2011-08-27,2011,30.0,22.7,13.1,80
2011-08-28,2011,30.5,22.2,1.6,75
2011-08-29,2011,31.3,22.9,2.3,68
2011-08-30,2011,32.3,23.8,0.7,66
2011-08-31,2011,31.6,23.0,0.6,71
2011-09-01,2011,31.7,24.3,0.3,67
2011-09-02,2011,30.8,22.6,10.3,76
2011-09-03,2011,30.2,22.9,4.2,77
2011-09-04,2011,30.7,22.8,0.5,71
2011-09-05,2011,30.6,22.4,0.0,68
2011-09-06,2011,30.9,21.8,0.2,68
2011-09-07,2011,30.6,23.8,1.2,69
2011-09-08,2011,30.9,22.1,4.3,77
2011-09-09,2011,29.9,22.3,10.0,80
2011-09-10,2011,31.1,22.6,0.0,69
2011-09-11,2011,30.5,22.2,0.0,70
2011-09-12,2011,30.3,21.4,3.8,78
2011-09-13,2011,30.3,21.8,1.8,76
2011-09-14,2011,30.6,23.3,2.8,76
2011-09-15,2011,31.5,23.6,4.9,74
2011-09-16,2011,32.2,21.6,0.4,71
2011-09-17,2011,31.0,21.6,0.0,67
2011-09-18,2011,28.7,21.7,0.3,70
2011-09-19,2011,30.7,22.6,3.7,67
2011-09-20,2011,30.4,22.8,1.8,72
2011-09-21,2011,30.6,23.4,3.2,71
2011-09-22,2011,31.9,20.9,4.4,74
2011-09-23,2011,31.7,23.0,0.0,68
2011-09-24,2011,31.6,23.5,0.1,63
2011-09-25,2011,31.3,23.0,0.0,61
2011-09-26,2011,31.6,22.3,0.0,64
2011-09-27,2011,31.3,23.3,9.3,69
2011-09-28,2011,30.5,22.7,12.4,77
2011-09-29,2011,29.7,21.4,25.8,81
2011-09-30,2011,29.2,22.6,6.3,81
2011-10-01,2011,30.2,23.5,3.2,76
2011-10-02,2011,30.5,21.8,0.5,76
2011-10-03,2011,31.7,22.9,0.8,72
2011-10-04,2011,30.8,22.9,0.4,73
2011-10-05,2011,30.2,22.5,0.8,72
2011-10-06,2011,30.3,22.6,11.1,77
2011-10-07,2011,29.5,21.6,8.6,80
2011-10-08,2011,28.9,21.9,2.7,77
2011-10-09,2011,27.9,21.6,1.5,75
2011-10-10,2011,28.9,22.2,9.4,78
2011-10-11,2011,26.7,23.2,12.1,79
2011-10-12,2011,28.2,21.5,3.7,81
2011-10-13,2011,27.5,22.0,5.0,81
2011-10-14,2011,28.1,20.2,1.0,82
2011-10-15,2011,28.5,22.8,0.0,71
2011-10-16,2011,28.6,21.7,0.0,72
2011-10-17,2011,28.7,20.4,0.1,77
2011-10-18,2011,29.5,23.0,0.3,75
2011-10-19,2011,29.2,21.2,0.2,76
2011-10-20,2011,28.4,22.2,0.3,74
2011-10-21,2011,29.3,20.2,0.0,71
2011-10-22,2011,28.4,20.3,0.8,74
2011-10-23,2011,28.7,21.9,0.5,75
2011-10-24,2011,28.8,22.9,0.9,75
2011-10-25,2011,30.2,21.9,0.0,73
2011-10-26,2011,31.4,19.9,0.0,72
2011-10-27,2011,31.5,20.9,0.8,71
2011-10-28,2011,31.1,23.1,0.2,66
2011-10-29,2011,30.5,23.5,0.0,62
2011-10-30,2011,30.9,23.1,0.0,63
2011-10-31,2011,30.6,20.1,0.0,68
2011-11-01,2011,29.9,21.9,3.1,73
2011-11-02,2011,28.5,19.8,0.2,75
2011-11-03,2011,29.5,20.6,1.1,75
2011-11-04,2011,28.7,20.0,1.0,74
2011-11-05,2011,28.6,21.8,1.0,76
2011-11-06,2011,28.4,20.8,1.3,77
2011-11-07,2011,28.9,19.9,0.0,74
2011-11-08,2011,29.0,20.8,0.0,66
2011-11-09,2011,28.4,21.1,0.0,68
2011-11-10,2011,29.4,19.3,0.0,68
2011-11-11,2011,29.7,20.7,0.0,67
2011-11-12,2011,29.6,20.2,0.5,74
2011-11-13,2011,30.4,19.8,0.7,74
2011-11-14,2011,30.8,20.5,0.0,69
2011-11-15,2011,30.7,20.1,0.0,69
2011-11-16,2011,30.6,19.3,0.0,67
2011-11-17,2011,30.2,20.3,0.3,68
2011-11-18,2011,30.2,20.9,0.0,67
2011-11-19,2011,30.3,18.4,0.0,65
2011-11-20,2011,30.1,19.0,0.0,71
2011-11-21,2011,29.2,18.6,0.0,71
2011-11-22,2011,30.0,17.3,0.0,65
2011-11-23,2011,30.3,17.1,0.0,64
2011-11-24,2011,30.0,19.7,0.0,67
2011-11-25,2011,28.5,20.2,0.0,72
2011-11-26,2011,27.8,18.3,0.2,72
2011-11-27,2011,28.7,18.9,0.1,72
2011-11-28,2011,28.8,18.2,0.0,72
2011-11-29,2011,29.2,17.3,0.0,68
2011-11-30,2011,28.2,19.3,0.0,71
2011-12-01,2011,27.9,19.2,0.0,68
2011-12-02,2011,28.8,18.7,0.0,67
2011-12-03,2011,26.0,18.5,1.5,79
2011-12-04,2011,28.4,16.5,0.0,71
2011-12-05,2011,28.8,16.7,0.0,73
2011-12-06,2011,28.6,17.6,0.0,73
2011-12-07,2011,28.2,18.0,0.0,73
2011-12-08,2011,29.9,21.1,0.0,60
2011-12-09,2011,29.9,18.5,0.0,67
2011-12-10,2011,29.0,19.6,0.2,72
2011-12-11,2011,28.3,18.9,0.4,74
2011-12-12,2011,29.4,18.2,0.0,73
2011-12-13,2011,28.7,18.7,0.0,74
2011-12-14,2011,28.1,18.7,0.1,76
2011-12-15,2011,27.5,18.2,0.0,69
2011-12-16,2011,28.1,15.7,0.0,65
2011-12-17,2011,27.7,16.7,0.0,65
2011-12-18,2011,28.5,16.1,0.0,67
2011-12-19,2011,28.2,16.7,0.0,66
2011-12-20,2011,28.8,16.4,0.0,65
2011-12-21,2011,28.9,17.2,0.0,64
2011-12-22,2011,30.2,16.2,0.0,55
2011-12-23,2011,30.0,16.4,0.0,59
2011-12-24,2011,29.7,17.8,0.0,60
2011-12-25,2011,30.1,16.9,0.0,61
2011-12-26,2011,29.6,17.1,0.0,67
2011-12-27,2011,29.5,18.9,0.0,67
2011-12-28,2011,29.4,19.3,0.0,62
2011-12-29,2011,29.5,20.5,0.0,56
2011-12-30,2011,30.5,20.2,0.0,56
2011-12-31,2011,31.1,19.8,0.0,51
2012-01-01,2012,30.8,19.7,0.0,57
2012-01-02,2012,29.6,19.0,0.0,65
2012-01-03,2012,28.1,20.6,0.2,70
2012-01-04,2012,21.1,18.1,4.3,84
2012-01-05,2012,25.7,17.6,0.0,73
2012-01-06,2012,26.5,17.3,0.0,70
2012-01-07,2012,27.6,16.3,0.0,71
2012-01-08,2012,28.5,18.2,0.0,73
2012-01-09,2012,27.0,19.6,1.0,77
2012-01-10,2012,27.7,18.7,0.5,76
2012-01-11,2012,28.4,19.4,0.0,72
2012-01-12,2012,30.1,20.5,0.0,63
2012-01-13,2012,30.2,19.1,0.0,58
2012-01-14,2012,30.3,17.3,0.0,62
2012-01-15,2012,30.6,18.0,0.0,68
2012-01-16,2012,28.5,18.4,0.0,70
2012-01-17,2012,28.2,16.5,0.0,70
2012-01-18,2012,28.2,17.2,0.0,70
2012-01-19,2012,28.3,19.4,0.4,66
2012-01-20,2012,28.5,17.9,0.0,67
2012-01-21,2012,28.9,16.3,0.0,64
2012-01-22,2012,29.4,17.3,0.0,59
2012-01-23,2012,29.2,19.6,0.0,56
2012-01-24,2012,29.3,16.4,0.0,55
2012-01-25,2012,28.9,16.9,0.0,56
2012-01-26,2012,29.0,16.3,0.0,59
2012-01-27,2012,30.2,18.0,0.0,53
2012-01-28,2012,30.1,17.1,0.0,58
2012-01-29,2012,29.9,18.7,0.0,62
2012-01-30,2012,29.9,17.6,0.0,66
2012-01-31,2012,28.8,17.8,0.0,67
2012-02-01,2012,30.4,16.4,0.0,59
2012-02-02,2012,30.1,17.9,0.0,56
2012-02-03,2012,30.2,18.1,0.0,62
2012-02-04,2012,29.0,17.8,0.0,65
2012-02-05,2012,30.2,17.8,0.0,56
2012-02-06,2012,30.7,19.1,0.0,58
2012-02-07,2012,30.1,18.6,0.0,60
2012-02-08,2012,29.2,20.2,0.0,64
2012-02-09,2012,30.5,18.6,0.0,67
2012-02-10,2012,30.0,20.5,0.1,66
2012-02-11,2012,27.2,19.7,0.1,71
2012-02-12,2012,28.2,18.5,7.3,77
2012-02-13,2012,23.2,19.3,3.4,83
2012-02-14,2012,27.3,18.6,0.0,70
2012-02-15,2012,27.4,18.5,0.0,71
2012-02-16,2012,29.1,18.0,0.0,69
2012-02-17,2012,28.8,17.1,0.0,67
2012-02-18,2012,28.8,16.7,0.0,66
2012-02-19,2012,29.1,17.0,0.0,61
2012-02-20,2012,30.3,18.7,0.0,60
2012-02-21,2012,29.2,16.8,0.0,67
2012-02-22,2012,30.5,17.5,0.0,66
2012-02-23,2012,31.3,20.4,0.0,56
2012-02-24,2012,31.6,19.4,0.0,60
2012-02-25,2012,32.0,20.4,0.0,60
2012-02-26,2012,31.6,20.9,0.0,61
2012-02-27,2012,31.2,18.0,0.0,56
2012-02-28,2012,31.5,18.2,0.0,57
2012-02-29,2012,29.7,18.2,0.9,65
2012-03-01,2012,31.1,19.1,0.0,58
2012-03-02,2012,32.0,20.1,0.0,53
2012-03-03,2012,32.3,20.5,0.0,51
2012-03-04,2012,31.9,21.5,0.0,52
2012-03-05,2012,32.3,21.8,0.0,54
2012-03-06,2012,30.4,20.0,0.0,57
2012-03-07,2012,31.6,17.6,0.0,50
2012-03-08,2012,31.4,17.0,0.0,51
2012-03-09,2012,30.9,18.1,0.0,55
2012-03-10,2012,30.5,18.7,0.0,61
2012-03-11,2012,30.1,18.3,0.0,67
2012-03-12,2012,29.1,18.0,0.0,62
2012-03-13,2012,30.1,16.6,0.0,59
2012-03-14,2012,30.2,18.3,0.0,59
2012-03-15,2012,29.9,19.7,1.0,61
2012-03-16,2012,29.1,19.2,1.4,66
2012-03-17,2012,29.2,19.3,3.4,67
2012-03-18,2012,28.2,18.0,1.5,70
2012-03-19,2012,28.6,17.0,0.2,66
2012-03-20,2012,28.6,18.0,0.0,64
2012-03-21,2012,29.4,19.4,0.0,61
2012-03-22,2012,29.3,17.8,3.5,65
2012-03-23,2012,28.9,17.1,0.1,67
2012-03-24,2012,28.0,19.5,1.4,65
2012-03-25,2012,28.9,20.3,1.9,68
2012-03-26,2012,28.6,20.8,2.5,70
2012-03-27,2012,28.9,19.6,0.3,66
2012-03-28,2012,28.9,19.7,3.2,71
2012-03-29,2012,29.6,17.8,2.8,71
2012-03-30,2012,30.4,20.5,0.0,65
2012-03-31,2012,30.9,21.4,0.0,59
2012-04-01,2012,31.3,21.5,0.5,61
2012-04-02,2012,31.3,21.8,0.0,61
2012-04-03,2012,31.1,20.1,0.0,64
2012-04-04,2012,29.6,20.8,0.0,67
2012-04-05,2012,30.4,21.4,6.3,68
2012-04-06,2012,29.9,20.7,7.0,72
2012-04-07,2012,29.9,21.1,13.5,75
2012-04-08,2012,27.7,20.1,28.6,80
2012-04-09,2012,27.8,20.3,8.0,79
2012-04-10,2012,26.8,19.6,11.2,82
2012-04-11,2012,27.2,19.8,7.2,81
2012-04-12,2012,27.1,20.2,6.5,78
2012-04-13,2012,27.2,19.1,1.4,78
2012-04-14,2012,25.3,19.5,0.6,74
2012-04-15,2012,26.4,15.5,0.0,69
2012-04-16,2012,28.1,15.2,0.0,66
2012-04-17,2012,28.0,16.0,0.0,67
2012-04-18,2012,27.9,16.5,0.0,71
2012-04-19,2012,28.3,18.3,0.0,68
2012-04-20,2012,28.6,17.9,0.0,64
2012-04-21,2012,28.8,20.8,0.1,64
2012-04-22,2012,30.7,22.0,0.1,64
2012-04-23,2012,28.6,22.5,7.0,76
2012-04-24,2012,26.4,21.8,19.6,82
2012-04-25,2012,21.9,20.6,42.6,92
2012-04-26,2012,27.1,20.3,0.1,83
2012-04-27,2012,28.1,20.5,1.0,85
2012-04-28,2012,28.4,20.4,1.6,83
2012-04-29,2012,29.1,21.6,0.0,71
2012-04-30,2012,28.3,21.2,0.9,72
2012-05-01,2012,28.5,21.1,6.3,77
2012-05-02,2012,28.3,21.3,10.0,80
2012-05-03,2012,27.8,19.6,12.0,82
2012-05-04,2012,27.8,19.9,8.6,83
2012-05-05,2012,26.8,20.2,13.6,85
2012-05-06,2012,26.9,20.0,17.4,82
2012-05-07,2012,27.3,19.6,0.0,75
2012-05-08,2012,27.1,21.0,4.3,76
2012-05-09,2012,28.6,21.6,2.9,78
2012-05-10,2012,29.3,21.7,0.0,69
2012-05-11,2012,29.8,22.1,0.6,68
2012-05-12,2012,28.7,22.1,6.8,74
2012-05-13,2012,29.9,20.4,1.0,74
2012-05-14,2012,30.0,20.9,1.7,71
2012-05-15,2012,29.6,20.3,0.5,73
2012-05-16,2012,28.8,21.2,1.2,74
2012-05-17,2012,29.6,22.6,1.6,70
2012-05-18,2012,29.9,22.8,0.0,66
2012-05-19,2012,29.4,23.0,14.7,70
2012-05-20,2012,29.9,21.7,0.7,65
2012-05-21,2012,30.7,22.6,0.0,57
2012-05-22,2012,30.3,23.1,0.0,61
2012-05-23,2012,31.1,21.5,0.1,63
2012-05-24,2012,32.1,22.0,0.0,64
2012-05-25,2012,32.0,22.1,0.0,59
2012-05-26,2012,30.7,23.0,0.0,63
2012-05-27,2012,30.2,23.2,0.0,65
2012-05-28,2012,30.8,23.7,0.0,61
2012-05-29,2012,30.7,24.0,0.0,62
2012-05-30,2012,31.6,23.5,0.0,62
2012-05-31,2012,32.2,23.7,0.0,60
2012-06-01,2012,33.0,23.2,0.5,59
2012-06-02,2012,32.6,23.3,0.0,61
2012-06-03,2012,33.2,23.9,0.0,56
2012-06-04,2012,32.5,22.1,0.0,64
2012-06-05,2012,32.8,22.3,0.0,63
2012-06-06,2012,32.9,23.6,0.0,55
2012-06-07,2012,34.0,23.9,0.5,58
2012-06-08,2012,34.2,24.0,0.0,52
2012-06-09,2012,33.8,24.0,0.0,53
2012-06-10,2012,33.6,23.0,0.0,59
2012-06-11,2012,32.6,23.1,0.2,64
2012-06-12,2012,31.9,24.1,0.2,58
2012-06-13,2012,32.7,23.9,0.0,58
2012-06-14,2012,33.3,23.8,0.0,55
2012-06-15,2012,33.8,22.3,0.0,49
2012-06-16,2012,32.2,24.1,1.2,53
2012-06-17,2012,25.1,22.1,10.6,76
2012-06-18,2012,27.8,21.9,3.6,80
2012-06-19,2012,31.2,22.1,0.3,63
2012-06-20,2012,31.3,21.8,0.0,60
2012-06-21,2012,30.9,23.5,5.2,70
2012-06-22,2012,30.8,23.4,0.0,68
2012-06-23,2012,32.7,21.5,0.0,58
2012-06-24,2012,32.2,22.9,0.4,61
2012-06-25,2012,32.2,22.5,0.0,60
2012-06-26,2012,32.3,23.0,0.0,59
2012-06-27,2012,32.5,23.3,0.0,56
2012-06-28,2012,33.3,23.2,0.0,55
2012-06-29,2012,31.2,23.0,1.3,62
2012-06-30,2012,30.6,23.0,0.7,63
2012-07-01,2012,32.5,22.1,0.2,62
2012-07-02,2012,32.8,22.5,1.0,65
2012-07-03,2012,32.7,22.0,0.6,63
2012-07-04,2012,33.2,22.1,0.0,59
2012-07-05,2012,31.5,20.8,0.9,65
2012-07-06,2012,33.5,22.9,0.2,57
2012-07-07,2012,33.5,23.9,0.1,54
2012-07-08,2012,32.7,21.7,1.0,64
2012-07-09,2012,32.0,22.4,0.0,64
2012-07-10,2012,32.0,23.4,0.1,59
2012-07-11,2012,34.7,22.8,0.4,53
2012-07-12,2012,32.8,22.2,0.2,61
2012-07-13,2012,31.6,22.2,9.1,71
2012-07-14,2012,31.2,21.7,0.0,67
2012-07-15,2012,33.5,22.3,0.0,62
2012-07-16,2012,33.1,23.8,0.0,59
2012-07-17,2012,34.8,23.7,0.0,52
2012-07-18,2012,32.9,22.5,0.2,60
2012-07-19,2012,32.9,22.2,1.8,60
2012-07-20,2012,32.5,21.7,0.1,61
2012-07-21,2012,31.9,23.1,7.3,71
2012-07-22,2012,33.2,22.5,0.2,61
2012-07-23,2012,34.7,22.1,0.0,59
2012-07-24,2012,32.6,21.2,0.0,61
2012-07-25,2012,33.3,22.5,0.2,62
2012-07-26,2012,34.7,23.6,0.0,57
2012-07-27,2012,34.0,22.8,0.0,58
2012-07-28,2012,33.5,21.2,0.0,57
2012-07-29,2012,33.5,22.9,0.0,59
2012-07-30,2012,34.0,22.5,0.4,63
2012-07-31,2012,32.7,22.1,1.6,68
2012-08-01,2012,32.1,24.4,18.6,71
2012-08-02,2012,30.8,23.6,0.0,66
2012-08-03,2012,32.8,22.6,0.0,65
2012-08-04,2012,33.0,22.0,2.8,67
2012-08-05,2012,31.0,23.4,1.3,62
2012-08-06,2012,33.9,23.4,0.0,56
2012-08-07,2012,32.6,23.0,5.0,72
2012-08-08,2012,31.3,22.9,0.9,66
2012-08-09,2012,31.9,22.5,0.3,55
2012-08-10,2012,33.0,23.5,0.0,63
2012-08-11,2012,34.6,24.3,0.0,58
2012-08-12,2012,34.6,23.4,0.0,58
2012-08-13,2012,31.7,22.2,0.0,59
2012-08-14,2012,33.1,23.9,1.4,53
2012-08-15,2012,33.4,22.8,0.7,66
2012-08-16,2012,32.5,23.6,2.4,67
2012-08-17,2012,32.3,22.2,0.2,68
2012-08-18,2012,33.0,21.9,1.6,69
2012-08-19,2012,32.8,23.7,0.0,60
2012-08-20,2012,33.9,23.5,0.0,57
2012-08-21,2012,33.3,23.2,0.0,60
2012-08-22,2012,32.9,22.1,0.1,60
2012-08-23,2012,32.2,21.5,0.8,73
2012-08-24,2012,28.2,22.6,23.9,83
2012-08-25,2012,24.1,22.0,73.9,88
2012-08-26,2012,30.1,21.6,0.8,76
2012-08-27,2012,29.6,21.5,0.8,72
2012-08-28,2012,28.6,22.0,0.0,67
2012-08-29,2012,30.6,22.2,0.0,62
2012-08-30,2012,31.0,22.3,0.0,66
2012-08-31,2012,30.3,20.8,0.2,73
2012-09-01,2012,29.2,22.5,0.7,74
2012-09-02,2012,29.1,20.8,0.0,74
2012-09-03,2012,29.6,20.9,0.5,75
2012-09-04,2012,30.9,20.5,0.7,76
2012-09-05,2012,30.1,20.9,0.0,72
2012-09-06,2012,30.4,21.9,0.3,71
2012-09-07,2012,29.8,21.0,0.1,74
2012-09-08,2012,30.9,22.5,0.0,70
2012-09-09,2012,32.2,22.3,0.0,65
2012-09-10,2012,30.8,22.4,0.0,72
2012-09-11,2012,30.7,23.2,0.0,66
2012-09-12,2012,30.4,22.6,0.8,71
2012-09-13,2012,30.7,22.7,3.3,74
2012-09-14,2012,31.0,23.1,2.7,74
2012-09-15,2012,30.7,23.0,2.8,73
2012-09-16,2012,30.3,22.7,3.3,75
2012-09-17,2012,30.2,22.8,0.8,75
2012-09-18,2012,29.8,22.0,0.7,74
2012-09-19,2012,30.7,22.5,1.1,74
2012-09-20,2012,30.6,20.8,0.3,75
2012-09-21,2012,30.2,21.5,0.1,72
2012-09-22,2012,31.5,23.9,0.3,64
2012-09-23,2012,31.9,22.5,0.1,62
2012-09-24,2012,32.6,23.8,0.0,54
2012-09-25,2012,32.8,22.0,0.0,59
2012-09-26,2012,31.2,23.3,0.4,68
2012-09-27,2012,30.3,21.3,0.8,76
2012-09-28,2012,29.9,21.5,5.1,76
2012-09-29,2012,30.2,23.0,5.6,74
2012-09-30,2012,30.5,23.3,1.9,67
2012-10-01,2012,32.4,22.9,0.0,58
2012-10-02,2012,31.8,22.3,0.3,61
2012-10-03,2012,31.6,22.8,0.3,67
2012-10-04,2012,31.5,21.3,0.0,65
2012-10-05,2012,30.5,21.6,0.0,67
2012-10-06,2012,30.0,22.2,0.4,69
2012-10-07,2012,29.8,23.6,3.9,71
2012-10-08,2012,30.7,23.6,0.6,69
2012-10-09,2012,31.2,23.9,5.8,73
2012-10-10,2012,29.9,21.2,3.1,79
2012-10-11,2012,29.9,22.2,1.5,75
2012-10-12,2012,29.8,21.0,1.9,76
2012-10-13,2012,29.5,21.8,2.2,75
2012-10-14,2012,30.9,21.7,0.0,74
2012-10-15,2012,30.6,21.2,2.0,76
2012-10-16,2012,29.8,21.8,1.6,81
2012-10-17,2012,29.1,23.8,1.3,72
2012-10-18,2012,30.6,23.2,0.4,71
2012-10-19,2012,29.8,22.7,8.9,78
2012-10-20,2012,29.9,22.6,0.3,72
2012-10-21,2012,29.3,23.3,0.6,66
2012-10-22,2012,29.9,22.6,0.9,69
2012-10-23,2012,28.1,22.1,3.3,77
2012-10-24,2012,23.4,21.4,43.9,88
2012-10-25,2012,25.8,21.5,17.5,90
2012-10-26,2012,25.8,21.9,3.3,90
2012-10-27,2012,28.2,20.8,0.2,82
2012-10-28,2012,26.9,21.3,0.0,81
2012-10-29,2012,27.3,19.3,0.0,76
2012-10-30,2012,28.2,17.1,0.0,70
2012-10-31,2012,27.4,20.6,6.1,81
2012-11-01,2012,27.5,20.1,0.8,84
2012-11-02,2012,28.0,20.4,0.7,83
2012-11-03,2012,27.9,20.2,2.4,83
2012-11-04,2012,27.7,20.6,0.8,83
2012-11-05,2012,28.6,20.4,1.1,80
2012-11-06,2012,28.1,20.2,0.3,80
2012-11-07,2012,27.5,21.9,1.4,80
2012-11-08,2012,28.1,21.2,1.4,83
2012-11-09,2012,25.8,20.9,5.0,88
2012-11-10,2012,23.7,20.7,18.0,88
2012-11-11,2012,26.0,19.8,0.1,82
2012-11-12,2012,27.6,18.7,0.2,81
2012-11-13,2012,28.4,19.6,0.4,80
2012-11-14,2012,28.1,19.8,0.1,82
2012-11-15,2012,28.3,20.2,0.5,80
2012-11-16,2012,27.0,20.6,4.6,85
2012-11-17,2012,26.5,21.3,0.0,81
2012-11-18,2012,27.5,22.3,0.7,78
2012-11-19,2012,27.5,21.4,0.6,82
2012-11-20,2012,27.0,20.5,2.0,84
2012-11-21,2012,27.5,19.7,0.0,78
2012-11-22,2012,26.1,21.4,0.1,75
2012-11-23,2012,23.8,20.1,0.8,81
2012-11-24,2012,25.8,18.2,0.0,77
2012-11-25,2012,28.0,19.4,0.0,77
2012-11-26,2012,28.4,19.3,0.0,80
2012-11-27,2012,27.7,18.7,0.0,77
2012-11-28,2012,28.2,17.7,0.0,70
2012-11-29,2012,27.2,20.5,2.1,81
2012-11-30,2012,26.6,19.9,3.4,84
2012-12-01,2012,27.1,19.2,5.7,83
2012-12-02,2012,25.1,19.4,1.9,82
2012-12-03,2012,25.9,19.1,0.2,80
2012-12-04,2012,26.8,18.9,0.0,78
2012-12-05,2012,27.0,17.7,0.0,71
2012-12-06,2012,27.8,19.0,0.0,70
2012-12-07,2012,27.9,20.0,5.5,77
2012-12-08,2012,29.1,21.1,1.0,68
2012-12-09,2012,29.9,20.7,0.0,68
2012-12-10,2012,29.0,18.7,0.0,74
2012-12-11,2012,28.8,19.2,0.0,67
2012-12-12,2012,29.0,18.9,0.0,68
2012-12-13,2012,28.7,17.8,0.0,71
2012-12-14,2012,28.1,17.8,0.0,73
2012-12-15,2012,27.3,19.1,0.0,74
2012-12-16,2012,27.9,17.3,0.0,69
2012-12-17,2012,27.8,16.6,0.0,71
2012-12-18,2012,28.2,17.6,0.0,68
2012-12-19,2012,28.5,18.5,0.0,73
2012-12-20,2012,27.9,17.9,0.0,73
2012-12-21,2012,28.0,16.7,0.0,74
2012-12-22,2012,26.9,18.4,0.1,74
2012-12-23,2012,26.0,16.5,0.0,80
2012-12-24,2012,28.4,17.3,0.0,70
2012-12-25,2012,30.0,18.4,0.0,65
2012-12-26,2012,30.7,19.0,0.0,66
2012-12-27,2012,30.6,19.4,0.0,64
2012-12-28,2012,30.2,19.4,0.0,68
2012-12-29,2012,30.2,18.4,0.0,62
2012-12-30,2012,29.4,18.4,0.0,64
2012-12-31,2012,29.1,16.2,0.0,68
2013-01-01,2013,28.3,17.0,0.0,68
2013-01-02,2013,29.3,17.8,0.0,70
2013-01-03,2013,29.6,18.8,0.0,61
2013-01-04,2013,30.4,19.2,0.0,56
2013-01-05,2013,30.3,17.9,0.0,65
2013-01-06,2013,29.9,16.6,0.0,64
2013-01-07,2013,30.6,18.3,0.0,57
2013-01-08,2013,30.8,17.5,0.0,59
2013-01-09,2013,30.0,16.9,0.0,65
2013-01-10,2013,30.1,16.7,0.0,67
2013-01-11,2013,28.5,16.5,0.0,68
2013-01-12,2013,27.9,16.8,0.0,72
2013-01-13,2013,28.0,17.5,0.0,72
2013-01-14,2013,27.5,14.2,0.0,68
2013-01-15,2013,28.5,16.0,0.0,66
2013-01-16,2013,29.0,18.0,0.0,64
2013-01-17,2013,28.4,17.6,0.0,63
2013-01-18,2013,29.2,18.1,0.0,63
2013-01-19,2013,28.7,17.4,0.0,68
2013-01-20,2013,29.0,17.5,0.0,67
2013-01-21,2013,28.8,18.2,0.0,68
2013-01-22,2013,29.5,17.7,0.0,64
2013-01-23,2013,29.1,20.4,0.5,60
2013-01-24,2013,28.7,18.8,0.6,70
2013-01-25,2013,28.4,19.1,0.1,70
2013-01-26,2013,29.7,16.9,0.0,67
2013-01-27,2013,30.4,18.9,0.0,70
2013-01-28,2013,29.7,18.3,0.0,69
2013-01-29,2013,28.1,18.9,0.0,70
2013-01-30,2013,29.5,18.4,0.0,64
2013-01-31,2013,30.2,19.7,0.0,56
2013-02-01,2013,29.3,19.6,0.1,67
2013-02-02,2013,29.2,17.9,0.0,64
2013-02-03,2013,29.2,19.0,0.0,59
2013-02-04,2013,29.5,18.1,0.0,54
2013-02-05,2013,28.9,17.8,0.0,65
2013-02-06,2013,29.2,20.5,0.0,63
2013-02-07,2013,29.6,18.4,0.0,62
2013-02-08,2013,29.0,18.8,0.7,65
2013-02-09,2013,28.6,20.5,2.0,70
2013-02-10,2013,30.0,19.4,0.0,68
2013-02-11,2013,29.7,18.0,0.0,68
2013-02-12,2013,30.1,17.5,0.0,62
2013-02-13,2013,30.4,16.3,0.0,56
2013-02-14,2013,30.9,19.6,0.0,47
2013-02-15,2013,29.8,20.5,0.0,56
2013-02-16,2013,29.8,20.7,0.0,59
2013-02-17,2013,30.6,19.0,0.0,62
2013-02-18,2013,29.5,19.5,1.7,70
2013-02-19,2013,31.3,17.7,0.0,61
2013-02-20,2013,30.8,20.8,0.0,56
2013-02-21,2013,31.5,20.1,0.0,59
2013-02-22,2013,30.6,19.8,0.0,63
2013-02-23,2013,31.4,19.3,0.0,58
2013-02-24,2013,31.2,20.6,0.0,57
2013-02-25,2013,31.8,21.2,0.0,52
2013-02-26,2013,32.2,20.1,0.0,49
2013-02-27,2013,31.9,20.0,0.0,52
2013-02-28,2013,31.4,20.3,0.0,58
2013-03-01,2013,31.8,21.4,0.0,47
2013-03-02,2013,30.9,22.4,0.0,45
2013-03-03,2013,28.7,21.5,0.4,66
2013-03-04,2013,23.0,19.5,3.6,79
2013-03-05,2013,26.9,18.4,0.0,66
2013-03-06,2013,29.4,18.8,0.8,68
2013-03-07,2013,27.9,19.9,0.9,69
2013-03-08,2013,29.3,17.8,0.0,63
2013-03-09,2013,28.0,18.0,0.0,62
